Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Product Type,Product Style,Lot Size,Lot Width Variations,Lot Dimensions,Open Date,Sold Out Date,Total Units Planned,Total Units Sold,Total Units Remaining,Sales Change Date,Sales Rate,Last 3M Avg. Sales,Last 6M Avg. Sales,Last 12M Avg. Sales,Min. Unit Size,Max. Unit Size,Avg. Unit Size,Min. List Price,Max. List Price,Avg. List Price,Price Change Date,HOA Fee 1,HOA Fee 2,HOA Fee per Sqft,Assessments,Assessments Description,Project Characteristics,Total Units Sold BOM,Total Units Sold EOM,Office Phone No.,Website,Master Plan Key,Subdivision Universal ID,Period,Monthly Sales,Profile Available,Active Adult,ZIP Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAf3x000001QbssCAC,Hidden Hills,Taylor Morrison,,Active,,,Detached,Single-Family,9450,67;70;90,70x135; 90x140; 67x138,5/1/2023,,220,140,80,5/18/2026,3.79,6.00,6.50,4.58,1572,3630,2630,345000.00,464000.00,401315.79,5/18/2026,30.58,,,1.00,,,53,56,,https://www.taylormorrison.com/in/indianapolis/pittsboro/hidden-hills,,7a078288-fbe1-4274-83f1-e65b5d0c1365,11/1/2024,3,True,Non Active Adult,46167,Pittsboro,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,North West Hendricks Schools,Pittsboro Elementary; Pittsboro Primary School,9; 0,Tri-West Middle School,9,Tri-West Senior High School,9,,39.87140,-86.45638
aAf3x000001WlFcCAK,Edgewood Farms,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,7560,61;63,63x120; 61x127,8/18/2022,,190,98,92,5/9/2026,2.17,2.33,2.17,2.08,1503,3388,2412,339000.00,424900.00,377412.50,5/9/2026,41.66,,,1.00,,,62,64,(463) 243-6618,https://www.drhorton.com/indiana/indianapolis/indianapolis/edgewood-farms,,93709b68-c231-46e9-a59a-621daced7757,11/1/2024,2,True,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.68241,-86.00724
aAf3x000001QbsnCAC,Quail West,Taylor Morrison,,Active,,,Detached,Single-Family,8400,60,60x140,7/3/2023,,76,42,34,5/1/2026,1.22,1.00,1.00,1.17,1586,2056,1786,292990.00,326990.00,308390.00,5/1/2026,45.83,,,2.37,,Paired Homes,22,22,(317) 790-5000,https://www.taylormorrison.com/in/indianapolis/danville/quail-west,,46be84a5-1456-4dfa-9f40-a23de4a1d5f4,11/1/2024,0,True,Non Active Adult,46122,Danville,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Danville Community School Corp,Danville Middle School; South Elementary School,8; 7,Danville Middle School,8,Danville Community High School,8,,39.76581,-86.48512
aAf3x000001QR5BCAW,Colonnade Signature,Beazer Homes,,Active,,,Detached,Single-Family,6000,50,50x120,6/24/2024,,82,32,50,4/23/2026,1.44,2.67,1.67,1.08,2214,3456,2862,439990.00,535990.00,475190.00,4/23/2026,50.00,,,1.00,,,11,13,(317) 523-1141,https://www.beazer.com/indianapolis-IN/colonnade/?LeadSourceID=4&utm_campaign=aggregator&utm_source=NewHome Source&utm_medium=listing,,,11/1/2024,2,True,Non Active Adult,46055,McCordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.89064,-85.91169
aAf3x000001WlvOCAS,Promenade,Pulte Homes,PulteGroup Inc.,Active,,,Detached,Single-Family,9240,66;68,66x140; 68x143,6/1/2023,,114,111,3,5/15/2026,3.10,1.00,1.67,1.83,2899,3300,3087,415990.00,450990.00,432240.00,5/15/2026,131.67,,,1.00,,,72,76,(317) 316-3790,https://www.pulte.com/homes/indiana/indianapolis/brownsburg/promenade-211022,,21665b42-ef9c-4266-9424-2c3592aed783,11/1/2024,4,True,Non Active Adult,46112,Brownsburg,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Brownsburg Community Sch Corp,Delaware Trail Elementary School,9,Brownsburg East Middle School,9,Brownsburg High School,10,,39.81374,-86.37300
aAf3x000001QegiCAC,Oakdale,Pulte Homes,PulteGroup Inc.,Active,,,Detached,Single-Family,8976,66;73,66x136; 73x136,7/1/2024,,61,54,7,5/4/2026,2.42,3.33,2.33,2.00,2899,3300,3087,399990.00,454990.00,430990.00,5/4/2026,,,,,,,5,7,(317) 790-3024,https://www.pulte.com/homes/indiana/indianapolis/brownsburg/oakdale-211244,,b50e4d28-4535-4915-8b89-206cde7e179d,11/1/2024,2,True,Non Active Adult,46112,Brownsburg,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Brownsburg Community Sch Corp,Eagle Elementary School,10,Brownsburg West Middle School,8,Brownsburg High School,10,,39.86610,-86.38409
aAf3x000001Wnx7CAC,Landings at Hobbs Station,Pulte Homes,PulteGroup Inc.,Active,,,Detached,Single-Family,3720,40;50;52,40x93; 50x120; 52x120,1/20/2024,,129,64,65,5/18/2026,2.27,2.67,2.17,2.17,2426,2746,2611,372990.00,397990.00,386323.33,5/18/2026,,,,1.40,,,21,24,(317) 734-0802,https://www.pulte.com/homes/indiana/indianapolis/plainfield/hobbs-station-211018,,2425af2a-3561-440e-a89b-fd8504b7cb72,11/1/2024,3,True,Non Active Adult,46168,Plainfield,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,Cedar Elementary School; Avon Intermediate School West,7; 7,Avon Middle School South,10,Avon High School,10,,39.72213,-86.35615
aAf3x000001WbpECAS,Preserve at Brookside,Bridgenorth Homes,,Active,,,Detached,Single-Family,,,,2/14/2024,,98,5,93,5/22/2026,0.18,,,,1445,2066,1696,358490.00,419990.00,382490.00,5/22/2026,275.00,,,0.74,,,2,4,(623) 383-0526,https://www.bridgenorthhomes.com/community/the-preserve-at-brookside/,,,11/1/2024,2,True,Non Active Adult,46055,McCordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.91258,-85.92031
aAf3x000001QhcyCAC,Cardinal Grove/Express,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,7500,60,60x125; 60x120,10/2/2023,,282,182,100,4/23/2026,5.87,5.00,4.33,5.25,1503,2904,2196,297900.00,382900.00,341900.00,4/23/2026,52.50,,,1.00,,,77,83,(317) 617-0773,https://www.drhorton.com/indiana/indianapolis/indianapolis/cardinal-grove,,f3c4390f-d90a-4ede-93b6-62323cab5d9f,11/1/2024,6,True,Non Active Adult,46221,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Decatur Township,Gold Academy,4,Decatur Middle School,3,Decatur Central High School,3,,39.67001,-86.27891
aAf3x000001QVVICA4,Carramore,Drees Homes,,Active,,,Detached,Single-Family,10360,65;74,74x140; 65x150,4/15/2023,,82,81,1,5/12/2026,2.17,1.33,1.00,1.00,2284,3334,2863,542900.00,770100.00,606845.45,5/12/2026,50.00,,,,,,54,58,(317) 720-2578,https://www.dreeshomes.com/custom-homes/indianapolis/community/carramore/carramore/,,9a964f2f-1213-4b98-b92f-a4ea511263f9,11/1/2024,4,True,Non Active Adult,46069,Sheridan,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.07796,-86.16111
aAfPc000000dqrZKAQ,Timbers Venture,Lennar,,Active,,,Detached,Single-Family,8684,52,52x167; 52x140,4/1/2023,,120,59,61,1/27/2026,1.72,1.00,2.00,1.75,2011,3054,2556,403995.00,459995.00,431995.00,5/25/2026,60.00,,,1.00,,,28,35,(317) 659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/noblesville/the-timbers/timbers-cornerstone?utm_source=bdx&utm_medium=listing&utm_campaign=indlen_listing_bdx_the-timbers-timbers-cornerstone,,e10f7292-ada2-4a70-86a4-04b63b6d46b9,11/1/2024,7,True,Non Active Adult,46062,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Noblesville Schools,Hinkle Creek Elementary School,8,Noblesville West Middle School,9,Noblesville High School,10,,40.06832,-86.06257
aAfPc000000eJU1KAM,Timbers Architectural SL,Lennar,,Active,,,Detached,Single-Family,12450,83,83x150,3/31/2024,,54,38,16,4/13/2026,1.54,3.67,2.33,1.83,3037,3582,3387,657995.00,717995.00,680745.00,5/6/2026,75.83,,,1.00,,,5,8,(317) 659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/noblesville/the-timbers/timbers-cornerstone?utm_source=bdx&utm_medium=listing&utm_campaign=indlen_listing_bdx_the-timbers-timbers-cornerstone,,e10f7292-ada2-4a70-86a4-04b63b6d46b9,11/1/2024,3,True,Non Active Adult,46062,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Noblesville Schools,Hinkle Creek Elementary School,8,Noblesville West Middle School,9,Noblesville High School,10,,40.06832,-86.06257
aAf3x000001WdclCAC,Chatham Village/Cottage Collection,David Weekley Homes,,Active,,,Detached,Single-Family,7150,50;55,55x130; 50x130,11/15/2022,,100,83,17,5/9/2026,1.97,2.33,1.83,1.83,2022,2973,2508,619990.00,699990.00,656615.00,5/9/2026,75.00,,,1.10,,,44,44,(317) 669-8637,https://www.davidweekleyhomes.com/new-homes/in/indianapolis/westfield/chatham-village,,07127e3f-bfd3-4692-a991-f57ce54dca26,11/1/2024,0,True,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.08103,-86.13605
aAf2T000001MiySSAS,Briar Creek Ranches,Ryan Homes,NVR Inc.,Active,,,Detached,Single-Family,4950,45;60,45x110; 60x134,11/9/2019,,209,200,9,3/31/2026,2.58,10.00,5.50,3.50,1153,1720,1493,266990.00,312990.00,292790.00,5/9/2026,130.00,,,1.04,,,130,134,(317) 620-8192,http://www.ryanhomes.com/find-your-home/our-communities/indiana/whiteland/briarcreekvillas?utm_source=bdx&utm_medium=referral&utm_term=ind&utm_content=community_listing&utm_campaign=briar-creek-villas,,61a24027-6cfa-4acf-acbe-20dc7b5a5a2b,11/1/2024,4,True,Non Active Adult,46184,Whiteland,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Clark-Pleasant Com School Corp,Whiteland Elementary School,8,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.54723,-86.09546
aAf3x000001WZU6CAO,Towns at Trailside,D.R. Horton,"D.R. Horton, Inc.",Active,,,Attached,Townhomes,2484,27,27x92,1/8/2022,,180,115,65,5/29/2026,2.16,3.00,3.00,2.50,1635,2050,1826,280900.00,300000.00,291675.00,5/29/2026,152.00,,,1.00,,,71,72,(317) 617-0773,https://www.drhorton.com/indiana/indianapolis/whitestown/towns-at-trailside,,c57e7fc6-47a1-4e74-82fa-44c4d2ecef27,11/1/2024,1,True,Non Active Adult,46075,Whitestown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,40.00293,-86.34857
aAf3x000000UKz9CAG,Crossroads at Southport,Beazer Homes,,Active,,,Detached,Single-Family,9480,60;65,60x158; 60x145; 65x149,5/15/2021,,205,190,15,4/28/2026,3.16,0.67,1.17,1.83,1816,3170,2561,299990.00,399990.00,352990.00,5/4/2026,53.16,,,1.00,,,150,153,,https://www.beazer.com/indianapolis-IN/indianapolis/crossroads-at-southport?LeadSourceID=20&utm_campaign=22233015807&utm_term=crossroads%20at%20southport&utm_source=google&utm_medium=cpc&medium=tsa&gclsrc=aw.ds&gad_source=1&gad_campaignid=22233015807&gbra,,2e5ef7f1-f87f-472b-ab02-b1a3748f917c,11/1/2024,3,True,Non Active Adult,46259,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.66658,-86.01158
aAfPc0000016BppKAE,Harvest Trail of Westfield/Signature Collection,David Weekley Homes,,Active,,,Detached,Single-Family,8775,65,65x135,11/23/2024,,35,33,2,4/11/2026,1.97,0.67,1.00,1.33,2378,3083,2739,573990.00,633990.00,605390.00,5/25/2026,50.00,,,,,,0,0,(765) 516-6929,https://www.davidweekleyhomes.com/new-homes/in/indianapolis/westfield/harvest-trail-of-westfield-the-classic-collection,,e11b465d-c72d-44d1-9c93-54cc9d4349e3,11/1/2024,0,True,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.06467,-86.14415
aAf3x000001QL0CCAW,Courtyards of Fishers,EPCON Communities,,Active,,,Detached,Single-Family,7440,60,60x124,8/14/2023,,50,48,2,5/14/2026,1.44,0.33,0.50,1.25,1588,2587,2076,439900.00,506900.00,473233.33,5/14/2026,175.00,,,1.00,,,22,22,(317) 518-0649,https://www.epconcommunities.com/in/fishers/the-courtyards-of-fishers,,ae002b11-ad40-4ef4-9d48-b5e2c7f88820,11/1/2024,0,True,Non Active Adult,46040,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.95638,-85.87368
aAf3x000001QbLDCA0,Lone Pine Farms/Tradition,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,7125,57,57x125,12/13/2023,,258,62,196,5/14/2026,2.11,1.00,1.00,1.83,1503,2904,2075,335900.00,412900.00,365775.00,5/14/2026,47.92,,,1.00,,,13,16,(317) 617-0773,https://www.drhorton.com/indiana/indianapolis/greenwood/lone-pine-farms,,1b4c0cb3-61e9-4e08-8176-cf3a7b394a10,11/1/2024,3,True,Non Active Adult,46143,Greenwood,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Center Grove Com Sch Corp,Maple Grove Elementary School,8,Center Grove Middle School Central,8,Center Grove High School,10,,39.56209,-86.14764
aAfPc000001DU69KAG,Midland/Terraces TH,Estridge Homes,,Active,,,Attached,Townhomes,3139,43,43x73,7/1/2024,,34,8,26,5/7/2026,0.36,0.33,0.33,0.33,1567,2104,1751,388000.00,467000.00,423300.00,5/7/2026,338.00,,,,,Townhomes,1,2,(317) 932-8785,https://www.estridgehomes.com/new-homes/in/westfield/the-towns/17477/,,cbf228ce-7b08-4315-928d-5b64f643f137,11/1/2024,1,True,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Maple Glen Elementary,9; 8,Westfield Middle School,9,Westfield High School,10,,40.03976,-86.18435
aAf3x000001WrRNCA0,Grassy Creek South,Arbor Homes,Clayton Properties Group,Active,,,Detached,Single-Family,6400,50,50x128,1/1/2023,,103,103,0,5/12/2026,2.53,0.33,1.33,2.33,1613,3198,2321,260995.00,324995.00,295495.00,5/12/2026,,,,1.15,,,56,59,(317) 742-6243,https://www.yourarborhome.com/neighborhoods/indiana/indianapolis/grassy-creek-south?utm_source=bdx&utm_medium=feed&utm_campaign=bdx&utm_content=grassy-creek-south,,9e9610fc-e683-41ac-92e5-015c489fe856,11/1/2024,3,True,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Warren Township,Creston Middle School; Grassy Creek Elementary School,4; 3,Creston Middle School,4,Warren Central High School,2,,39.74331,-85.97090
aAf3x000001YlGQCA0,Brandywine Fields,Ryan Homes,NVR Inc.,Active,,,Detached,Single-Family,7200,60;64,60x120; 64x105,12/11/2021,,158,121,37,4/27/2026,2.28,,,,1296,2541,1895,249990.00,319990.00,283990.00,4/27/2026,26.25,,,0.87,,,62,66,(317) 939-5433,http://www.ryanhomes.com/new-homes/communities/10222120151866?utm_source=bdx&utm_medium=referral&utm_term=ind&utm_content=community_listing&utm_campaign=brandywine,,0b937232-3153-48ca-a467-e7b619d66d13,11/1/2024,4,True,Non Active Adult,46140,Greenfield,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Greenfield-Central Com Schools,J B Stephens Elementary School; Maxwell Intermediate School,8; 6,Greenfield Central Junior High School,6,Greenfield-Central High School,7,,39.81131,-85.74918
aAf3x000001Qeu9CAC,Fields at Sugar Creek,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,14040,90,90x156,2/29/2024,,111,29,82,5/8/2026,1.09,0.67,0.50,0.83,1771,3388,2477,359900.00,454900.00,406545.45,5/8/2026,35.41,,,1.00,,,5,11,(317) 617-0773,https://www.drhorton.com/indiana/indianapolis/new-palestine/fields-at-sugar-creek,,3b774e9c-1799-43df-b851-251ba248823e,11/1/2024,6,True,Non Active Adult,46163,New Palestine,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,New Palestine Community Schools,New Palestine Elementary School,8,New Palestine Jr High School,8,New Palestine High School,10,,39.72423,-85.89985
aAf3x000001QisLCAS,Jackson Run,Ryan Homes,NVR Inc.,Active,,,Detached,Single-Family,5200,52,52x100,12/1/2023,,58,54,4,5/8/2026,1.83,1.33,1.33,1.25,1338,1696,1565,279990.00,323990.00,305990.00,5/8/2026,54.00,,,1.00,,,22,27,(317) 620-8307,https://www.ryanhomes.com/new-homes/communities/10222120152541/indiana/whitestown/jacksonrun,,7d3cf472-0dd3-42f4-bc7f-080af5cdd950,11/1/2024,5,True,Non Active Adult,46075,Whitestown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,40.01014,-86.33408
aAf3x000001QP13CAG,Brookstone Crossings,Pulte Homes,PulteGroup Inc.,Active,,,Detached,Single-Family,11109,69,69x161,6/26/2023,,67,65,2,5/12/2026,1.86,2.00,1.67,1.33,2899,3300,3087,409990.00,439990.00,424740.00,5/12/2026,97.66,,,1.00,,,34,35,(317) 814-2133,https://www.pulte.com/homes/indiana/indianapolis/avon/brookstone-211050,,80efa35a-763a-472b-88f0-4a580b51bdbe,11/1/2024,1,True,Non Active Adult,46123,Avon,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,Sycamore Elementary School; Avon Intermediate School East,8; 6,Avon Middle School North,10,Avon High School,10,,39.77761,-86.35361
aAf3x000001WrTwCAK,Westwind at Cumberland,Arbor Homes,Clayton Properties Group,Active,,,Detached,Single-Family,11250,75,75x150; 75x136,12/17/2022,,125,124,1,5/25/2026,2.97,2.33,2.17,1.92,1613,3198,2321,269995.00,328995.00,298795.00,5/25/2026,,,,1.04,,,80,81,(317) 842-1875,https://www.yourarborhome.com/neighborhoods/indiana/franklin/westwind-at-cumberland?utm_source=bdx&utm_medium=feed&utm_campaign=bdx&utm_content=westwind-at-cumberland,,37e13cee-3dc4-4e17-887f-4a1a5a740fd1,11/1/2024,1,True,Non Active Adult,46131,Franklin,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Community School Corp,Custer Baker Intermediate School; Creekside Elementary School,7; 6,Franklin Community Middle School,7,Franklin Community High School,6,,39.49405,-86.08407
aAf3x000001WdR1CAK,Grantham,David Weekley Homes,,Active,,,Detached,Single-Family,9750,75;80,75x130; 80x130,8/6/2022,,107,88,19,4/13/2026,1.97,3.33,3.33,2.42,2087,2990,2630,557990.00,646990.00,603290.00,4/13/2026,55.83,,,1.00,,,50,51,(317) 432-4681,https://www.davidweekleyhomes.com/new-homes/in/indianapolis/fishers/grantham,,d3832287-5aef-4195-8dd7-ef7b3f715f75,11/1/2024,1,True,Non Active Adult,46038,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Riverside Intermediate School; New Britton Elementary School,10; 7,Riverside Jr High,8,Fishers High School,10,,39.96160,-86.01752
aAf3x000001YhaeCAC,Atwater/Villas,Olthof Homes,,Active,,,Detached,Single-Family,8450,65,65x130,12/19/2021,,181,50,131,5/23/2026,0.93,1.00,1.00,0.92,1436,3142,2188,338500.00,470600.00,406522.22,5/23/2026,175.00,48.33,,0.97,,,28,30,(317) 832-3413,https://www.olthofhomes.com/communities/indianapolis/westfield/atwater,,8a18cf2c-46de-46a0-9f04-82a8e8e95c52,11/1/2024,2,True,Non Active Adult,46069,Sheridan,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.06794,-86.18028
aAf3x000001WTYmCAO,Silo Ridge/Villas,M/I Homes,,Active,,,Attached,Townhomes,5850,45,45x130,6/24/2023,,100,71,29,5/15/2026,2.02,,0.33,1.00,1495,1716,1613,322990.00,344990.00,333323.33,5/15/2026,250.83,,,1.00,,Paired Homes,48,49,(317) 210-4677,https://www.mihomes.com/new-homes/indiana/indianapolis-metro/noblesville/silo-ridge/series/villas,,92643288-bf11-496c-94be-29447ab7e2a1,11/1/2024,1,True,Non Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Fall Creek Intermediate School; Deer Creek Elementary,9; 7,Fall Creek Junior High,7,Hamilton Southeastern High School,10,,40.03510,-85.94254
aAf3x000001Ye5CCAS,Kimblewick/Keeneland,Del Webb,PulteGroup Inc.,Active,,,Detached,Single-Family,5980,46;65,46x130; 65x120,5/1/2021,,159,157,2,5/6/2026,2.58,3.67,3.00,2.33,1504,1504,1504,369990.00,369990.00,369990.00,5/6/2026,262.00,,,1.00,,Active Adult,114,114,(317) 559-8309,https://www.delwebb.com/homes/indiana/indianapolis/westfield/kimblewick-by-del-webb-210598,,93d495d8-f72e-4bc0-8ede-ca943fa263eb,11/1/2024,0,True,Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Shamrock Springs Elementary School,9; 8,Westfield Middle School,9,Westfield High School,10,,40.00812,-86.20483
aAf3x000001WrRPCA0,Augusta Heights,Arbor Homes,Clayton Properties Group,Active,,,Detached,Single-Family,5000,50,50x100; 50x148,2/12/2023,,150,147,3,5/14/2026,3.73,0.00,0.17,2.67,1228,3200,2213,232995.00,316995.00,279745.00,5/14/2026,,,,,,,75,82,(463) 227-1390,https://www.yourarborhome.com/neighborhoods/indiana/indianapolis/augusta-heights?utm_source=bdx&utm_medium=feed&utm_campaign=bdx&utm_content=augusta-heights,,b9c11907-cd43-4414-907d-8d67e6086bb3,11/1/2024,7,True,Non Active Adult,46268,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Pike Township,,,,,Pike High School,4,,39.89474,-86.21371
aAf3x000001QhjwCAC,Saddlebrook Farms North/Tradition,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,9144,70;72,72x127; 70x126; 70x128,11/4/2023,,221,60,161,5/29/2026,1.93,1.00,0.83,1.17,1503,3388,2442,303900.00,430900.00,366275.00,5/29/2026,41.67,,,1.00,,,24,29,(317) 617-0773,https://www.drhorton.com/indiana/indianapolis/whiteland/saddlebrook-farms-north,,74489401-c68c-49a4-8493-4430ae1f5f2e,11/1/2024,5,True,Non Active Adult,46184,Whiteland,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Clark-Pleasant Com School Corp,Whiteland Elementary School,8,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.55071,-86.07083
