Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Product Type,Product Style,Lot Size,Lot Width Variations,Lot Dimensions,Open Date,Sold Out Date,Total Units Planned,Total Units Sold,Total Units Remaining,Sales Change Date,Sales Rate,Last 3M Avg. Sales,Last 6M Avg. Sales,Last 12M Avg. Sales,Min. Unit Size,Max. Unit Size,Avg. Unit Size,Min. List Price,Max. List Price,Avg. List Price,Price Change Date,QMI Incentive %age,QMI Incentive Amt.,QMI Incentive Type,Broker Incentive %age,Broker Incentive Amt.,Broker Incentive Type,To Be Built Incentive %age,To Be Built Incentive Amt.,To Be Built Incentive Type,HOA Fee 1,HOA Fee 2,HOA Fee per Sqft,Assessments,Assessments Description,Project Characteristics,Office Phone No.,Website,Master Plan Key,Subdivision Universal ID,Period,Avg. List Price,Profile Available,Active Adult,ZIP Code,City,County,County Code,State,CBSA,CBSA Code,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAf3x000001WrROCA0,Wood Preserve,Arbor Homes,Clayton Properties Group,Active,,,Detached,Single-Family,7749,63,63x123,2/10/2023,,145,121,24,5/28/2026,3.03,3.00,2.83,3.33,1228,3198,2149,237995.00,311995.00,278745.00,5/28/2026,3.88,,Miscellaneous,3.00,,Base Price,3.88,,Fixed Interest Rate,21.17,,,1.00,,,(317) 742-6246,https://www.yourarborhome.com/neighborhoods/indiana/trafalgar/wood-preserve?utm_source=bdx&utm_medium=feed&utm_campaign=bdx&utm_content=wood-preserve,,c8c9925c-e3b6-4d41-8338-6f99f0c5ed98,7/1/2023,271661,True,Non Active Adult,46181,Trafalgar,Johnson,18081,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Nineveh-Hensley-Jackson United,Indian Creek Intermediate School; Indian Creek Elementary School,7; 0,Indian Creek Middle School,7,Indian Creek Sr High School,6,,39.41924,-86.15678
aAfPc000000PEhJKAW,Fox Creek/Tradition,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,12665,74;85,85x149; 74x150,4/1/2024,,122,44,78,5/8/2026,1.73,1.67,3.17,2.58,1771,3062,2385,352900.00,443900.00,405900.00,5/8/2026,3.88,,Fixed Interest Rate,3.00,,Final Price,3.88,,Fixed Interest Rate,55.00,,,1.00,,,(317) 617-0773,https://www.drhorton.com/indiana/indianapolis/clayton/fox-creek,,8b2a8f69-dd07-45d7-b583-7a59538f2b1b,6/1/2025,406500,True,Non Active Adult,46118,Clayton,Hendricks,18063,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Mill Creek Community Sch Corp,,,,,Cascade Senior High School,10,,39.67777,-86.45757
aAf3x000001YlGQCA0,Brandywine Fields,Ryan Homes,NVR Inc.,Active,,,Detached,Single-Family,7200,60;64,60x120; 64x105,12/11/2021,,158,121,37,4/27/2026,2.28,,,,1296,2541,1895,249990.00,319990.00,283990.00,4/27/2026,3.99,,Financing Benefit,,2500.00,Flat,,12000.00,Design Credit/Incentive,26.25,,,0.87,,,(317) 939-5433,http://www.ryanhomes.com/new-homes/communities/10222120151866?utm_source=bdx&utm_medium=referral&utm_term=ind&utm_content=community_listing&utm_campaign=brandywine,,0b937232-3153-48ca-a467-e7b619d66d13,7/1/2024,272740,True,Non Active Adult,46140,Greenfield,Hancock,18059,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Greenfield-Central Com Schools,J B Stephens Elementary School; Maxwell Intermediate School,8; 6,Greenfield Central Junior High School,6,Greenfield-Central High School,7,,39.81131,-85.74918
aAfPc000000wYyzKAE,Hampton Walk/Paired,Fischer Homes,,Active,,,Attached,Townhomes,5040,35;36,36x140; 35x140,8/25/2023,,42,36,6,5/10/2026,1.10,1.00,0.83,1.17,1247,2157,1771,268990.00,324990.00,296240.00,4/29/2026,3.25,,Fixed Interest Rate,3.00,,Base Price,3.25,,Fixed Interest Rate,247.50,,,1.00,,Paired Homes; Townhomes,(317) 348-4135,https://www.fischerhomes.com/find-new-homes/communities/882/hampton-walk/,,1d67df0c-a50e-48cf-8519-cd795b84c542,5/1/2024,270990,True,Non Active Adult,46055,McCordsville,Hancock,18059,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.88787,-85.91986
aAf2T000001MVfnSAG,South Village of Nickel Plate,Gradison Design|Build,,Active,,,Detached,Single-Family,3914,38,38x103,5/25/2018,,25,23,2,5/9/2026,0.24,0.00,0.00,0.00,,,,500000.00,800000.00,,,,,No Incentives Confirmed,,,Other,,,No Incentives Confirmed,25.00,,,1.00,,,(317) 361-0454,http://gradisonbuilding.com/where-we-build/south-village-of-nickel-plate/,,,10/1/2021,649990,True,Non Active Adult,46038,Fishers,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Hamilton Southeastern Schools,Riverside Intermediate School; Fishers Elementary School,10; 8,Riverside Jr High,8,Fishers High School,10,,39.95424,-86.01490
aAf3x000001QL0CCAW,Courtyards of Fishers,EPCON Communities,,Active,,,Detached,Single-Family,7440,60,60x124,8/14/2023,,50,48,2,5/14/2026,1.44,0.33,0.50,1.25,1588,2587,2076,439900.00,506900.00,473233.33,5/14/2026,,2500.00,Reduced Closing Costs,3.00,,Base Price,,,No Incentives Confirmed,175.00,,,1.00,,,(317) 518-0649,https://www.epconcommunities.com/in/fishers/the-courtyards-of-fishers,,ae002b11-ad40-4ef4-9d48-b5e2c7f88820,2/1/2025,499300,True,Non Active Adult,46040,Fishers,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.95638,-85.87368
aAfPc000000GMuFKAW,Grand Vista/Cornerstone,Lennar,,Active,,,Detached,Single-Family,7590,66;70;71,66x115; 70x135; 71x135,8/31/2024,,53,32,21,4/27/2026,1.59,0.67,0.67,1.33,2995,3488,3264,501995.00,512995.00,507995.00,4/27/2026,,,No Incentives Confirmed,3.00,,Final Price,,,No Incentives Confirmed,52.08,,,1.00,,,(463) 600-5624,https://www.lennar.com/new-homes/indiana/indianapolis/greenwood/grand-vista/grand-vista-cornerstone,,6dd2bce4-41e9-4333-b94f-10077d3f8e07,2/1/2025,499328,True,Non Active Adult,46143,Greenwood,Johnson,18081,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Clark-Pleasant Com School Corp,Clark Elementary School,6,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.59127,-86.04611
aAf3x000001QLLnCAO,Meadows at Belleview,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,8160,68,68x120,2/4/2023,,197,112,85,4/1/2026,2.93,1.33,1.33,3.92,1771,3388,2602,362000.00,473000.00,424587.50,4/1/2026,4.75,,Fixed Interest Rate,3.00,,Final Price,,25000.00,Financing Benefit,37.50,,,1.00,,,(317) 617-0773,https://www.drhorton.com/indiana/indianapolis/greenwood/meadows-at-belleview,,82d24d56-1842-4b17-a035-9558948224df,1/1/2026,418500,True,Non Active Adult,46143,Greenwood,Johnson,18081,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Center Grove Com Sch Corp,Pleasant Grove Elementary School,8,Center Grove Middle School North,8,Center Grove High School,10,,39.59582,-86.21492
aAf3x000001QX5cCAG,Chatham Village/Executive Collection,David Weekley Homes,,Active,,,Detached,Single-Family,14250,95,95x150,10/1/2023,,50,42,8,5/9/2026,1.33,2.00,1.50,1.33,2502,3668,3154,870990.00,996990.00,951990.00,5/9/2026,,61757.00,Price Discount/Savings,3.00,,Base Price,6.00,43549.00,Price Discount/Savings,75.00,,,1.10,,,(317) 669-8637,https://www.davidweekleyhomes.com/new-homes/in/indianapolis/westfield/chatham-village-classic-series,,07127e3f-bfd3-4692-a991-f57ce54dca26,6/1/2024,853590,True,Non Active Adult,46074,Westfield,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.08057,-86.13476
aAfPc000001lg85KAA,Saratoga Village/Rearload,Lennar,,Active,,,Attached,Townhomes,2040,24,24x85,10/31/2025,,17,16,1,4/23/2026,2.77,4.33,2.33,,2063,2073,2066,299140.00,345585.00,328355.00,3/8/2026,,,Fixed Interest Rate,,,,,,,,,,,,Townhomes,317-659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/plainfield/saratoga-village,,10827356-3e4f-4448-ba77-6bc46700dd28,11/1/2025,329995,True,Non Active Adult,46168,Plainfield,Hendricks,18063,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Plainfield Community Sch Corp,Central Elementary School,9,Plainfield Com Middle School,8,Plainfield High School,9,,39.70128,-86.42016
aAfPc000000eJU1KAM,Timbers Architectural SL,Lennar,,Active,,,Detached,Single-Family,12450,83,83x150,3/31/2024,,54,38,16,4/13/2026,1.54,3.67,2.33,1.83,3037,3582,3387,657995.00,717995.00,680745.00,5/6/2026,5.50,,Fixed Interest Rate,2.00,,Final Price,5.50,,Fixed Interest Rate,75.83,,,1.00,,,(317) 659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/noblesville/the-timbers/timbers-cornerstone?utm_source=bdx&utm_medium=listing&utm_campaign=indlen_listing_bdx_the-timbers-timbers-cornerstone,,e10f7292-ada2-4a70-86a4-04b63b6d46b9,9/1/2024,656995,True,Non Active Adult,46062,Noblesville,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Noblesville Schools,Hinkle Creek Elementary School,8,Noblesville West Middle School,9,Noblesville High School,10,,40.06832,-86.06257
aAf3x000001QhjwCAC,Saddlebrook Farms North/Tradition,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,9144,70;72,72x127; 70x126; 70x128,11/4/2023,,221,60,161,5/29/2026,1.93,1.00,0.83,1.17,1503,3388,2442,303900.00,430900.00,366275.00,5/29/2026,3.50,,Fixed Interest Rate,3.00,,Base Price,,20000.00,Design Credit/Incentive,41.67,,,1.00,,,(317) 617-0773,https://www.drhorton.com/indiana/indianapolis/whiteland/saddlebrook-farms-north,,74489401-c68c-49a4-8493-4430ae1f5f2e,8/1/2024,387800,True,Non Active Adult,46184,Whiteland,Johnson,18081,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Clark-Pleasant Com School Corp,Whiteland Elementary School,8,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.55071,-86.07083
aAf3x000001QVVICA4,Carramore,Drees Homes,,Active,,,Detached,Single-Family,10360,65;74,74x140; 65x150,4/15/2023,,82,81,1,5/12/2026,2.17,1.33,1.00,1.00,2284,3334,2863,542900.00,770100.00,606845.45,5/12/2026,3.88,,Financing Benefit,3.00,,Base Price,1.00,,Financing Benefit,50.00,,,,,,(317) 720-2578,https://www.dreeshomes.com/custom-homes/indianapolis/community/carramore/carramore/,,9a964f2f-1213-4b98-b92f-a4ea511263f9,2/1/2024,519581,True,Non Active Adult,46069,Sheridan,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.07796,-86.16111
aAf3x000001WmjKCAS,Sagebrook West/SF,M/I Homes,,Active,,,Detached,Single-Family,11900,70;75,70x170; 70x125; 75x125,9/15/2022,,135,68,67,3/30/2026,1.58,0.67,0.50,1.08,2070,3382,2842,349990.00,512490.00,446061.43,3/30/2026,2.88,,Financing Benefit,3.00,,Base Price,,,No Incentives Confirmed,56.66,,,1.00,,,(317) 210-4677,https://www.mihomes.com/new-homes/indiana/indianapolis-metro/indianapolis/sagebrook-west?utm_source=NewHomeSource&utm_campaign=referral-community&utm_medium=feed&utm_content=&utm_term=consumer,,5a188e7d-f362-4a90-ad6e-324c81438fc0,8/1/2023,385040,True,Non Active Adult,46239,Indianapolis,Marion,18097,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.69289,-85.97854
aAfPc000001logjKAA,Saratoga Village/Frontload,Lennar,,Active,,,Attached,Townhomes,2040,24,24x85,10/31/2025,,10,10,0,5/23/2026,1.48,2.67,1.50,,2346,2346,2346,322995.00,322995.00,322995.00,4/12/2026,,,Fixed Interest Rate,,,,,,,,,,,,Townhomes,317-659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/plainfield/saratoga-village,,10827356-3e4f-4448-ba77-6bc46700dd28,3/1/2026,344995,True,Non Active Adult,46168,Plainfield,Hendricks,18063,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Plainfield Community Sch Corp,Central Elementary School,9,Plainfield Com Middle School,8,Plainfield High School,9,,39.70128,-86.42016
aAf3x000001WVQKCA4,Colere/TH,Onyx+East,,Active,,,Attached,Townhomes,1300,25,25x52,11/12/2021,,28,23,5,4/24/2026,0.43,0.33,0.33,0.67,1530,2081,1746,394900.00,500000.00,443253.00,4/24/2026,,20000.00,Reduced Closing Costs,2.50,,Final Price,,,No Incentives Confirmed,125.00,,,1.00,,Townhomes,(317) 490-8031,https://www.onyxandeast.com/property/colere/,,67e3cc38-3698-411d-8457-4bd929853a53,12/1/2025,443253,True,Non Active Adult,46203,Indianapolis,Marion,18097,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Indianapolis Public Schools,Thomas D. Gregg School 15; Brookside School 54,4; 4,Arlington Community Middle School,5,Arsenal Technical High School; George Washington Community High School...,1; 1,,39.75991,-86.13602
aAf2T000000sgDhSAI,Lancaster/Townhomes,Pulte Homes,PulteGroup Inc.,Active,,,Attached,Townhomes,,,,7/24/2021,,194,153,41,4/20/2026,2.66,2.00,2.83,2.75,1858,1858,1858,320000.00,320000.00,320000.00,5/22/2026,2.63,,Fixed Interest Rate,3.00,,Final Price,2.63,,Fixed Interest Rate,255.00,,,0.89,,Townhomes,(317) 676-6133,https://www.pulte.com/homes/indiana/indianapolis/westfield/lancaster-townhomes-210573,,fa5541d6-945b-4bfe-a6fa-5944bfc6d7e7,12/1/2023,319895,True,Non Active Adult,46074,Westfield,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.05728,-86.17071
aAfPc000001HB9qKAG,Evergreen Estates/Venture,Lennar,,Active,,,Detached,Single-Family,7440,62,62x120,9/23/2024,,56,52,4,4/20/2026,2.73,3.00,2.83,2.83,2422,2736,2579,393995.00,413995.00,403995.00,4/20/2026,,,No Incentives Confirmed,3.00,,Base Price,,,Fixed Interest Rate,51.74,,,1.00,,,(317) 659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/greenfield/evergreen-estates/evergreen-estates-venture?utm_source=bdx&utm_medium=listing&utm_campaign=indlen_listing_bdx_evergreen-estates-evergreen-estates-venture,,854eaada-80c3-412c-a65a-656691e3199b,11/1/2025,405995,True,Non Active Adult,46140,Greenfield,Hancock,18059,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Greenfield-Central Com Schools,J B Stephens Elementary School; Maxwell Intermediate School,8; 6,Greenfield Central Junior High School,6,Greenfield-Central High School,7,,39.81487,-85.74474
aAfPc000001NUuTKAW,Finch Creek by Del Webb/Distinctive,Del Webb,PulteGroup Inc.,Active,,,Detached,Single-Family,8710,67,67x130,5/14/2025,,84,29,55,5/28/2026,2.30,2.00,1.83,2.25,2213,2754,2463,495990.00,530990.00,510990.00,5/28/2026,,,,,,,,50000.00,Price Discount/Savings,,,,,,Active Adult,(317) 893-3796,https://www.delwebb.com/homes/indiana/indianapolis/noblesville/finch-creek-by-del-webb-211354,,74e84aa2-9d03-4deb-8e94-ea049c9bcbc4,8/1/2025,492990,True,Active Adult,46060,Noblesville,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Deer Creek Elementary,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,40.01651,-85.92586
aAf3x000001QVVICA4,Carramore,Drees Homes,,Active,,,Detached,Single-Family,10360,65;74,74x140; 65x150,4/15/2023,,82,81,1,5/12/2026,2.17,1.33,1.00,1.00,2284,3334,2863,542900.00,770100.00,606845.45,5/12/2026,3.88,,Financing Benefit,3.00,,Base Price,1.00,,Financing Benefit,50.00,,,,,,(317) 720-2578,https://www.dreeshomes.com/custom-homes/indianapolis/community/carramore/carramore/,,9a964f2f-1213-4b98-b92f-a4ea511263f9,4/1/2024,538550,True,Non Active Adult,46069,Sheridan,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.07796,-86.16111
aAf3x000001WkacCAC,Trescott,Pulte Homes,PulteGroup Inc.,Active,,,Detached,Single-Family,12000,80,80x150; 80x157,6/10/2023,,281,85,196,5/13/2026,2.40,3.00,2.33,2.00,2323,3300,2934,384990.00,420990.00,402190.00,5/13/2026,4.99,,No Incentives Confirmed,2.00,,Final Price,,50000.00,Financing Benefit,45.00,,,1.08,,,(317) 316-3774,https://www.pulte.com/homes/indiana/indianapolis/plainfield/trescott-211017,,888e3e5d-b1b5-408c-8e74-d91efcd1c408,1/1/2025,417190,True,Non Active Adult,46168,Plainfield,Hendricks,18063,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Plainfield Community Sch Corp,Clarks Creek Elementary,5,Plainfield Com Middle School,8,Plainfield High School,9,,39.67374,-86.40810
aAf3x000001WohdCAC,Brookstone Landings,Pulte Homes,PulteGroup Inc.,Active,,,Detached,Single-Family,8400,60,60x140,6/26/2023,,85,85,0,5/7/2026,2.45,2.00,1.67,1.50,2426,2746,2611,383990.00,406990.00,397656.67,5/7/2026,5.75,,Fixed Interest Rate,3.00,,Final Price,,,Fixed Interest Rate,97.66,,,1.00,,,(317) 814-2133,https://www.pulte.com/homes/indiana/indianapolis/avon/brookstone-211050,,80efa35a-763a-472b-88f0-4a580b51bdbe,5/1/2025,397656,True,Non Active Adult,46123,Avon,Hendricks,18063,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Avon Community School Corp,Sycamore Elementary School; Avon Intermediate School East,8; 6,Avon Middle School North,10,Avon High School,10,,39.77761,-86.35361
aAf3x000001WTYwCAO,Silo Ridge/TH,M/I Homes,,Active,,,Attached,Townhomes,2880,24,24x120,4/5/2025,,74,26,48,5/12/2026,1.95,3.00,2.50,1.58,1778,2025,1910,274990.00,289990.00,283323.33,5/12/2026,,4000.00,Reduced Closing Costs,3.00,,Final Price,,,No Incentives Confirmed,249.83,,,1.00,,Townhomes,(317) 210-4677,https://www.mihomes.com/new-homes/indiana/indianapolis-metro/noblesville/silo-ridge/series/townhome-series,,766e9fce-9ad4-4cd9-8d87-1bbb6ceee95d,6/1/2025,334490,True,Non Active Adult,46060,Noblesville,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Hamilton Southeastern Schools,Fall Creek Intermediate School; Deer Creek Elementary,9; 7,Fall Creek Junior High,7,Hamilton Southeastern High School,10,,40.03510,-85.94254
aAfPc000000AgnZKAS,Parks at Decatur Estates,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,7800,60,60x130,11/28/2023,,62,42,20,5/7/2026,1.42,2.00,2.17,2.17,1771,2904,2338,334900.00,408900.00,375416.67,5/7/2026,3.88,,Fixed Interest Rate,3.00,,Final Price,3.88,,Fixed Interest Rate,50.00,,,1.00,,,(317) 345-4021,https://www.drhorton.com/indiana/indianapolis/camby/parks-at-decatur,,bfaf4785-e2e8-40c3-ab0c-be11be088269,4/1/2024,436333,True,Non Active Adult,46113,Camby,Marion,18097,IN,"Indianapolis-Carmel-Greenwood, IN",26900,M S D Decatur Township,West Newton Elementary School,5,Decatur Middle School,3,Decatur Central High School,3,,39.63346,-86.29415
aAfPc000001fA2rKAE,Parkside at Finch Creek/Crossings Front Load,Pulte Homes,PulteGroup Inc.,Active,,,Detached,Single-Family,8680,62,62x140,3/29/2025,,40,17,23,5/6/2026,1.27,2.67,1.83,1.33,2899,3300,3073,439990.00,469990.00,454990.00,5/19/2026,,50000.00,Financing Benefit,,,,,,,,,,,,,(317) 563-0354,https://www.pulte.com/homes/indiana/indianapolis/noblesville/parkside-at-finch-creek-211365,,95de3629-fed1-4861-a57e-84162c140f38,9/1/2025,451240,True,Non Active Adult,46060,Noblesville,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Deer Creek Elementary,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,40.03075,-85.93807
aAf3x000001Wf1qCAC,Williams Run,Joyner Homes,,Active,,,Detached,Single-Family,,,,1/2/2021,,102,44,58,4/27/2026,0.68,0.67,0.50,0.67,1510,2387,1861,282900.00,340990.00,315036.25,4/27/2026,,,No Incentives Confirmed,3.00,,Base Price,,,No Incentives Confirmed,75.00,,,,,,(317) 468-2330,https://joynerhomesonline.com/williams-run,,,12/1/2022,330911,True,Non Active Adult,46140,Greenfield,Hancock,18059,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Greenfield-Central Com Schools,J B Stephens Elementary School; Maxwell Intermediate School,8; 6,Greenfield Central Junior High School,6,Greenfield-Central High School,7,,39.80744,-85.74553
aAf3x000001WgrLCAS,Northwood Haven,Arbor Homes,Clayton Properties Group,Active,,,Detached,Single-Family,8400,56;70,70x120; 56x120,4/4/2022,,391,211,180,5/28/2026,4.19,4.33,3.00,1.92,1354,3198,2280,280995.00,354995.00,321267.73,5/28/2026,2.99,,Fixed Interest Rate,3.00,,Base Price,,,Fixed Interest Rate,30.00,,,,,,(317) 674-7612,https://yourarborhome.com/neighborhoods/indiana/danville/northwood-haven,,5c2ce817-b602-4d1f-a20b-93ccee67f54c,7/1/2022,319485,True,Non Active Adult,46122,Danville,Hendricks,18063,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Danville Community School Corp,Danville Middle School; South Elementary School,8; 7,Danville Middle School,8,Danville Community High School,8,,39.77638,-86.49500
aAf3x000001QWY8CAO,Scottsdale Estates,Silverthorne Homes,Clayton Properties Group,Active,,,Detached,Single-Family,14535,85,85x171; 85x142,8/16/2023,,167,83,84,3/23/2026,2.63,0.67,0.50,2.00,2001,3310,2565,362995.00,436995.00,391828.33,3/24/2026,,3000.00,Reduced Closing Costs,3.00,,Base Price,,3000.00,Reduced Closing Costs,,,,,,,(317) 953-5232,https://silverthornehomes.com/neighborhoods/indiana/greenwood/scottsdale-estates,,38c5bdf9-70d6-46c0-be04-f47dbf35dc7a,7/1/2025,387995,True,Non Active Adult,46143,Bargersville,Johnson,18081,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Center Grove Com Sch Corp,Sugar Grove Elementary School,6,Center Grove Middle School North,8,Center Grove High School,10,,39.59260,-86.13997
aAfPc0000016BppKAE,Harvest Trail of Westfield/Signature Collection,David Weekley Homes,,Active,,,Detached,Single-Family,8775,65,65x135,11/23/2024,,35,33,2,4/11/2026,1.97,0.67,1.00,1.33,2378,3083,2739,573990.00,633990.00,605390.00,5/25/2026,5.00,60000.00,Price Discount/Savings,3.00,,Base Price,5.00,60000.00,Price Discount/Savings,50.00,,,,,,(765) 516-6929,https://www.davidweekleyhomes.com/new-homes/in/indianapolis/westfield/harvest-trail-of-westfield-the-classic-collection,,e11b465d-c72d-44d1-9c93-54cc9d4349e3,3/1/2025,574990,True,Non Active Adult,46074,Westfield,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.06467,-86.14415
aAf2T000001MjgESAS,Grant's Corner/SF,Olthof Homes,,Active,,,Detached,Single-Family,9100,70;80,70x130; 80x127,12/21/2019,,82,75,7,4/15/2026,0.98,1.33,1.00,1.08,2353,2444,2399,364000.00,370014.00,367007.00,4/15/2026,4.99,25000.00,Reduced Closing Costs,3.00,,Base Price,,25000.00,Reduced Closing Costs,53.00,,,1.25,,,(463) 231-3600,https://www.olthofhomes.com/communities/central-indiana/cumberland/grants-corner,,ca990c1c-2cb0-461f-8dcb-9319d7ee4223,10/1/2025,339834,True,Non Active Adult,46229,Indianapolis,Hancock,18059,IN,"Indianapolis-Carmel-Greenwood, IN",26900,New Palestine Community Schools,Sugar Creek Elementary School,6,New Palestine Jr High School,8,New Palestine High School,10,,39.77767,-85.93498
